Datum,Region_Name,Region_Id,Todesfaelle,Todesfaelle_gesamt
2023-W20,Niedersachsen,03,30,14364
2023-W20,Bremen,04,0,1012
2023-W20,Nordrhein-Westfalen,05,45,32449
2023-W20,Hessen,06,26,12822
2023-W20,Rheinland-Pfalz,07,6,7196
2023-W20,Baden-Württemberg,08,18,19747
2023-W20,Bayern,09,23,29683
2023-W20,Saarland,10,4,2201
2023-W20,Berlin,11,5,5811
2023-W20,Brandenburg,12,3,6658
2023-W20,Mecklenburg-Vorpommern,13,3,2845
2023-W20,Sachsen,14,8,17014
2023-W20,Sachsen-Anhalt,15,6,6396
2023-W20,Thüringen,16,6,8428
2023-W21,Schleswig-Holstein,01,8,3615
2023-W21,Hamburg,02,14,3759
2023-W21,Niedersachsen,03,50,14414
2023-W21,Bremen,04,0,1012
2023-W21,Nordrhein-Westfalen,05,35,32484
2023-W21,Hessen,06,31,12853
2023-W21,Rheinland-Pfalz,07,7,7203
2023-W21,Baden-Württemberg,08,13,19760
2023-W21,Bayern,09,41,29724
2023-W21,Saarland,10,2,2203
2023-W21,Berlin,11,7,5818
2023-W21,Brandenburg,12,14,6672
2023-W21,Mecklenburg-Vorpommern,13,1,2846
2023-W21,Sachsen,14,12,17026
2023-W21,Sachsen-Anhalt,15,6,6402
2023-W21,Thüringen,16,6,8434
2023-W22,Schleswig-Holstein,01,3,3618
2023-W22,Hamburg,02,12,3771
2023-W22,Niedersachsen,03,36,14450
2023-W22,Bremen,04,0,1012
2023-W22,Nordrhein-Westfalen,05,27,32511
2023-W22,Hessen,06,3,12856
2023-W22,Rheinland-Pfalz,07,1,7204
2023-W22,Baden-Württemberg,08,14,19774
2023-W22,Bayern,09,27,29751
2023-W22,Saarland,10,1,2204
2023-W22,Berlin,11,7,5825
2023-W22,Brandenburg,12,1,6673
2023-W22,Mecklenburg-Vorpommern,13,4,2850
2023-W22,Sachsen,14,0,17026
2023-W22,Sachsen-Anhalt,15,8,6410
2023-W22,Thüringen,16,5,8439
2023-W23,Schleswig-Holstein,01,7,3625
2023-W23,Hamburg,02,15,3786
2023-W23,Niedersachsen,03,20,14470
2023-W23,Bremen,04,0,1012
2023-W23,Nordrhein-Westfalen,05,8,32519
2023-W23,Hessen,06,12,12868
2023-W23,Rheinland-Pfalz,07,1,7205
2023-W23,Baden-Württemberg,08,17,19791
2023-W23,Bayern,09,17,29768
2023-W23,Saarland,10,0,2204
2023-W23,Berlin,11,7,5832
2023-W23,Brandenburg,12,6,6679
2023-W23,Mecklenburg-Vorpommern,13,0,2850
2023-W23,Sachsen,14,9,17035
2023-W23,Sachsen-Anhalt,15,2,6412
2023-W23,Thüringen,16,8,8447
2023-W24,Schleswig-Holstein,01,4,3629
2023-W24,Hamburg,02,5,3791
2023-W24,Niedersachsen,03,49,14519
2023-W24,Bremen,04,0,1012
2023-W24,Nordrhein-Westfalen,05,20,32539
2023-W24,Hessen,06,28,12896
2023-W24,Rheinland-Pfalz,07,5,7210
2023-W24,Baden-Württemberg,08,10,19801
2023-W24,Bayern,09,27,29795
2023-W24,Saarland,10,0,2204
2023-W24,Berlin,11,3,5835
2023-W24,Brandenburg,12,2,6681
2023-W24,Mecklenburg-Vorpommern,13,4,2854
2023-W24,Sachsen,14,4,17039
2023-W24,Sachsen-Anhalt,15,3,6415
2023-W24,Thüringen,16,6,8453
2023-W25,Schleswig-Holstein,01,2,3631
2023-W25,Hamburg,02,12,3803
2023-W25,Niedersachsen,03,36,14555
2023-W25,Bremen,04,0,1012
2023-W25,Nordrhein-Westfalen,05,20,32559
2023-W25,Hessen,06,12,12908
2023-W25,Rheinland-Pfalz,07,6,7216
2023-W25,Baden-Württemberg,08,12,19813
2023-W25,Bayern,09,11,29806
2023-W25,Saarland,10,1,2205
2023-W25,Berlin,11,0,5835
2023-W25,Brandenburg,12,1,6682
2023-W25,Mecklenburg-Vorpommern,13,1,2855
2023-W25,Sachsen,14,3,17042
2023-W25,Sachsen-Anhalt,15,2,6417
2023-W25,Thüringen,16,5,8458
